court,house,area,u_price,t_price,detail_url
天一仁和智慧之城(二期三期),3室2厅1卫,82,10366,85,https://qd.anjuke.com/prop/view/A5753667495?auction=201&hpType=1&entry=102&position=17&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=17
城阳盛世家园(一期),3室1厅1卫,95,9264,88,https://qd.anjuke.com/prop/view/A5773159182?auction=201&hpType=1&entry=102&position=18&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=18
海宇嘉园,3室2厅1卫,98,9796,96,https://qd.anjuke.com/prop/view/A5747969298?auction=201&hpType=1&entry=102&position=19&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=19
东樱花小区,3室1厅1卫,89.6,10045,90,https://qd.anjuke.com/prop/view/A5808367372?auction=201&hpType=1&entry=102&position=20&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=20
少海澜山,3室2厅1卫,94.5,10053,95,https://qd.anjuke.com/prop/view/A5787182388?auction=201&hpType=1&entry=102&position=21&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=21
永合弘泰苑,3室2厅1卫,97,8660,84,https://qd.anjuke.com/prop/view/A5811453822?auction=201&hpType=1&entry=102&position=22&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=22
山水新城(一期二期),3室2厅1卫,94.3,10078,95,https://qd.anjuke.com/prop/view/A5810271719?auction=201&hpType=1&entry=102&position=23&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=23
星光华府,3室2厅1卫,97,9794,95,https://qd.anjuke.com/prop/view/A5801614895?auction=201&hpType=1&entry=102&position=24&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=24
永合硕辉苑,3室1厅1卫,96.4,9334,90,https://qd.anjuke.com/prop/view/A5789560620?auction=201&hpType=1&entry=102&position=25&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=25
福临圣水山庄,3室2厅1卫,91.4,9080,83,https://qd.anjuke.com/prop/view/A5740705640?auction=201&hpType=1&entry=102&position=26&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=26
五月蓝岸,3室2厅1卫,89,10000,89,https://qd.anjuke.com/prop/view/A5711628272?auction=201&hpType=1&entry=102&position=27&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=27
金科弘阳集美时光,3室2厅1卫,88.9,9447,84,https://qd.anjuke.com/prop/view/A5792847245?auction=201&hpType=1&entry=102&position=28&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=28
万科北宸之光,3室2厅1卫,89.5,9833,88,https://qd.anjuke.com/prop/view/A5800565509?auction=201&hpType=1&entry=102&position=29&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=29
东樱花小区,3室1厅1卫,89.7,10029,90,https://qd.anjuke.com/prop/view/A5800709823?auction=201&hpType=1&entry=102&position=30&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=30
城阳盛世家园(一期),3室1厅1卫,95,9264,88,https://qd.anjuke.com/prop/view/A5773106901?auction=201&hpType=1&entry=102&position=31&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=31
前湾小区,3室1厅1卫,98.3,9970,98,https://qd.anjuke.com/prop/view/A5798940903?auction=201&hpType=1&entry=102&position=32&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=32
永合弘泰苑,3室2厅1卫,97,8660,84,https://qd.anjuke.com/prop/view/A5810566773?auction=201&hpType=1&entry=102&position=33&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=33
星光华府,3室2厅1卫,97,9794,95,https://qd.anjuke.com/prop/view/A5736931289?auction=201&hpType=1&entry=102&position=34&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=34
永合硕辉苑,3室1厅1卫,96.4,9334,90,https://qd.anjuke.com/prop/view/A5752658806?auction=201&hpType=1&entry=102&position=35&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=35
福临圣水山庄,3室2厅1卫,91.4,9080,83,https://qd.anjuke.com/prop/view/A5740826070?auction=201&hpType=1&entry=102&position=36&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=36
城阳盛世家园(一期),3室1厅1卫,95,9264,88,https://qd.anjuke.com/prop/view/A5768582023?auction=201&hpType=1&entry=102&position=37&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=37
前湾小区,3室1厅1卫,98.3,9970,98,https://qd.anjuke.com/prop/view/A5799079287?auction=201&hpType=1&entry=102&position=38&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=38
永合硕辉苑,3室1厅1卫,96.4,9334,90,https://qd.anjuke.com/prop/view/A5725419972?auction=201&hpType=1&entry=102&position=39&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=39
星光华府,3室2厅1卫,97,9794,95,https://qd.anjuke.com/prop/view/A5714980278?auction=201&hpType=1&entry=102&position=40&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=40
前湾小区,3室1厅1卫,98.3,9970,98,https://qd.anjuke.com/prop/view/A5767943898?auction=201&hpType=1&entry=102&position=41&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=41
星光华府,3室2厅1卫,97,9794,95,https://qd.anjuke.com/prop/view/A5714879290?auction=201&hpType=1&entry=102&position=42&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=42
永合硕辉苑,3室1厅1卫,96.4,9334,90,https://qd.anjuke.com/prop/view/A5744707337?auction=201&hpType=1&entry=102&position=43&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=43
前湾小区,3室1厅1卫,98.3,9970,98,https://qd.anjuke.com/prop/view/A5794638812?auction=201&hpType=1&entry=102&position=44&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=44
星光华府,3室2厅1卫,97,9794,95,https://qd.anjuke.com/prop/view/A5743675890?auction=201&hpType=1&entry=102&position=45&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=45
永合硕辉苑,3室1厅1卫,96.4,9334,90,https://qd.anjuke.com/prop/view/A5784528541?auction=201&hpType=1&entry=102&position=46&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=46
星光华府,3室2厅1卫,97,9794,95,https://qd.anjuke.com/prop/view/A5715622552?auction=201&hpType=1&entry=102&position=47&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=47
永合硕辉苑,3室1厅1卫,96.4,9334,90,https://qd.anjuke.com/prop/view/A5806561439?auction=201&hpType=1&entry=102&position=48&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=48
永合硕辉苑,3室1厅1卫,96.4,9334,90,https://qd.anjuke.com/prop/view/A5703749240?auction=201&hpType=1&entry=102&position=49&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=49
星光华府,3室2厅1卫,97,9794,95,https://qd.anjuke.com/prop/view/A5722355895?auction=201&hpType=1&entry=102&position=50&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=50
星光华府,3室2厅1卫,97,9794,95,https://qd.anjuke.com/prop/view/A5771158154?auction=201&hpType=1&entry=102&position=51&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=51
永合硕辉苑,3室1厅1卫,96.4,9334,90,https://qd.anjuke.com/prop/view/A5808410819?auction=201&hpType=1&entry=102&position=52&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=52
永合硕辉苑,3室1厅1卫,96.4,9334,90,https://qd.anjuke.com/prop/view/A5781047863?auction=201&hpType=1&entry=102&position=53&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=53
星光华府,3室2厅1卫,97,9794,95,https://qd.anjuke.com/prop/view/A5746228547?auction=201&hpType=1&entry=102&position=54&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=54
永合硕辉苑,3室1厅1卫,96.4,9334,90,https://qd.anjuke.com/prop/view/A5789242024?auction=201&hpType=1&entry=102&position=55&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=55
星光华府,3室2厅1卫,97,9794,95,https://qd.anjuke.com/prop/view/A5716677153?auction=201&hpType=1&entry=102&position=56&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=56
永合硕辉苑,3室1厅1卫,96.4,9334,90,https://qd.anjuke.com/prop/view/A5762079006?auction=201&hpType=1&entry=102&position=57&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=57
星光华府,3室2厅1卫,97,9794,95,https://qd.anjuke.com/prop/view/A5737467497?auction=201&hpType=1&entry=102&position=58&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=58
永合硕辉苑,3室1厅1卫,96.4,9334,90,https://qd.anjuke.com/prop/view/A5806557546?auction=201&hpType=1&entry=102&position=59&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=59
苹果塞威士,3室1厅1卫,89.9,9155,82.3,https://qd.anjuke.com/prop/view/A5810677526?auction=201&hpType=1&entry=102&position=0&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=0
永合弘泰苑,3室2厅1卫,97,8660,84,https://qd.anjuke.com/prop/view/A5809826239?auction=201&hpType=1&entry=102&position=1&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=1
五月蓝岸,3室2厅1卫,89,10000,89,https://qd.anjuke.com/prop/view/A5803512228?auction=201&hpType=1&entry=102&position=2&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=2
东方夏威夷,3室1厅1卫,94.5,8466,80,https://qd.anjuke.com/prop/view/A5775534558?auction=201&hpType=1&entry=102&position=3&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=3
曼谷阳光,3室1厅1卫,93,10323,96,https://qd.anjuke.com/prop/view/A5771246382?auction=201&hpType=1&entry=102&position=4&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=4
和平三区,3室2厅1卫,91.5,9618,88,https://qd.anjuke.com/prop/view/A5768548598?auction=201&hpType=1&entry=102&position=5&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=5
联谊景尚名都B区,3室2厅1卫,94.5,9104,86,https://qd.anjuke.com/prop/view/A5660187057?auction=201&hpType=1&entry=102&position=6&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=6
吉上太和城,3室2厅1卫,91.3,9855,90,https://qd.anjuke.com/prop/view/A5807931711?auction=201&hpType=1&entry=102&position=7&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=7
安居苑,3室2厅1卫,96,9167,88,https://qd.anjuke.com/prop/view/A5783625522?auction=201&hpType=1&entry=102&position=8&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=8
永合弘泰苑,3室2厅1卫,97,8660,84,https://qd.anjuke.com/prop/view/A5796731405?auction=201&hpType=1&entry=102&position=9&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=9
鲁泽观天下,3室2厅1卫,91,10767,98,https://qd.anjuke.com/prop/view/A5788642259?auction=201&hpType=1&entry=102&position=10&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=10
金石小区,3室2厅1卫,93.3,10616,99,https://qd.anjuke.com/prop/view/A5787235549?auction=201&hpType=1&entry=102&position=11&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=11
山水新城(一期二期),3室2厅1卫,94.3,10078,95,https://qd.anjuke.com/prop/view/A5749954054?auction=201&hpType=1&entry=102&position=12&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=12
世纪绿洲,3室2厅1卫,90,10556,95,https://qd.anjuke.com/prop/view/A5777347256?auction=201&hpType=1&entry=102&position=13&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=13
彩虹苑,3室2厅1卫,92.5,9298,86,https://qd.anjuke.com/prop/view/A5761687942?auction=201&hpType=1&entry=102&position=14&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=14
苹果塞威士,3室1厅1卫,89.5,9201,82.3,https://qd.anjuke.com/prop/view/A5744527866?auction=201&hpType=1&entry=102&position=15&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=15
山水新城(一期二期),3室2厅1卫,94.3,10078,95,https://qd.anjuke.com/prop/view/A5778039297?auction=201&hpType=1&entry=102&position=16&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=16
观海华庭(一期),3室2厅1卫,86.3,9966,86,https://qd.anjuke.com/prop/view/A5808099080?auction=201&hpType=1&entry=102&position=17&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=17
星光华府,3室2厅1卫,96,9896,95,https://qd.anjuke.com/prop/view/A5687190961?auction=201&hpType=1&entry=102&position=18&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=18
鑫汇新都,3室2厅1卫,94.7,8975,85,https://qd.anjuke.com/prop/view/A5795841066?auction=201&hpType=1&entry=102&position=19&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=19
永合硕辉苑,3室2厅1卫,96,9375,90,https://qd.anjuke.com/prop/view/A5771026840?auction=201&hpType=1&entry=102&position=20&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=20
和平五区,3室1厅1卫,83.5,10297,86,https://qd.anjuke.com/prop/view/A5759684671?auction=201&hpType=1&entry=102&position=21&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=21
建安小区(黄岛),3室2厅2卫,86.1,11266,97,https://qd.anjuke.com/prop/view/A5791382857?auction=201&hpType=1&entry=102&position=22&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=22
颐欣家园,3室2厅1卫,87.8,10592,93,https://qd.anjuke.com/prop/view/A5562354264?auction=201&hpType=1&entry=102&position=23&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=23
盐滩小区,3室1厅1卫,97,9176,89,https://qd.anjuke.com/prop/view/A5725504165?auction=201&hpType=1&entry=102&position=24&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=24
金石小区,3室2厅1卫,93.3,10616,99,https://qd.anjuke.com/prop/view/A5787249179?auction=201&hpType=1&entry=102&position=25&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=25
青建景苑,3室2厅1卫,91,10770,98,https://qd.anjuke.com/prop/view/A5798761451?auction=201&hpType=1&entry=102&position=26&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=26
建安小区(黄岛),3室1厅1卫,86.1,10337,89,https://qd.anjuke.com/prop/view/A5784107309?auction=201&hpType=1&entry=102&position=27&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=27
开元盛景,3室2厅1卫,99,9293,92,https://qd.anjuke.com/prop/view/A5778518297?auction=201&hpType=1&entry=102&position=28&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=28
苹果塞威士,3室1厅1卫,89.9,9155,82.3,https://qd.anjuke.com/prop/view/A5801302664?auction=201&hpType=1&entry=102&position=29&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=29
五月蓝岸,3室2厅1卫,89,10000,89,https://qd.anjuke.com/prop/view/A5719762460?auction=201&hpType=1&entry=102&position=30&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=30
东方夏威夷,3室1厅1卫,94.5,8466,80,https://qd.anjuke.com/prop/view/A5762139601?auction=201&hpType=1&entry=102&position=31&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=31
安居苑,3室2厅1卫,96,9167,88,https://qd.anjuke.com/prop/view/A5800603135?auction=201&hpType=1&entry=102&position=32&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=32
和平三区,3室2厅1卫,91.5,9618,88,https://qd.anjuke.com/prop/view/A5749348887?auction=201&hpType=1&entry=102&position=33&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=33
山水新城(一期二期),3室2厅1卫,94.3,10078,95,https://qd.anjuke.com/prop/view/A5775240548?auction=201&hpType=1&entry=102&position=34&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=34
星光华府,3室2厅1卫,96,9896,95,https://qd.anjuke.com/prop/view/A5797477959?auction=201&hpType=1&entry=102&position=35&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=35
山水新城(一期二期),3室2厅1卫,94.3,10078,95,https://qd.anjuke.com/prop/view/A5780945695?auction=201&hpType=1&entry=102&position=36&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=36
曼谷阳光,3室1厅1卫,93,10323,96,https://qd.anjuke.com/prop/view/A5764449562?auction=201&hpType=1&entry=102&position=37&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=37
永合弘泰苑,3室2厅1卫,97,8660,84,https://qd.anjuke.com/prop/view/A5796689673?auction=201&hpType=1&entry=102&position=38&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=38
和平五区,3室1厅1卫,83.5,10297,86,https://qd.anjuke.com/prop/view/A5778757582?auction=201&hpType=1&entry=102&position=39&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=39
观海华庭(一期),3室2厅1卫,86.3,9966,86,https://qd.anjuke.com/prop/view/A5809869816?auction=201&hpType=1&entry=102&position=40&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=40
永合硕辉苑,3室2厅1卫,96,9375,90,https://qd.anjuke.com/prop/view/A5795143164?auction=201&hpType=1&entry=102&position=41&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=41
颐欣家园,3室2厅1卫,87.8,10592,93,https://qd.anjuke.com/prop/view/A5794939031?auction=201&hpType=1&entry=102&position=42&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=42
山水新城(一期二期),3室2厅1卫,94.3,10078,95,https://qd.anjuke.com/prop/view/A5743386272?auction=201&hpType=1&entry=102&position=43&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=43
五月蓝岸,3室2厅1卫,89,10000,89,https://qd.anjuke.com/prop/view/A5738100050?auction=201&hpType=1&entry=102&position=44&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=44
苹果塞威士,3室1厅1卫,89.9,9155,82.3,https://qd.anjuke.com/prop/view/A5750276843?auction=201&hpType=1&entry=102&position=45&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=45
安居苑,3室2厅1卫,96,9167,88,https://qd.anjuke.com/prop/view/A5800558387?auction=201&hpType=1&entry=102&position=46&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=46
和平三区,3室2厅1卫,91.5,9618,88,https://qd.anjuke.com/prop/view/A5772193916?auction=201&hpType=1&entry=102&position=47&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=47
山水新城(一期二期),3室2厅1卫,94.3,10078,95,https://qd.anjuke.com/prop/view/A5808741414?auction=201&hpType=1&entry=102&position=48&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=48
曼谷阳光,3室1厅1卫,93,10323,96,https://qd.anjuke.com/prop/view/A5807086700?auction=201&hpType=1&entry=102&position=49&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=49
和平五区,3室1厅1卫,83.5,10297,86,https://qd.anjuke.com/prop/view/A5751076707?auction=201&hpType=1&entry=102&position=50&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=50
星光华府,3室2厅1卫,96,9896,95,https://qd.anjuke.com/prop/view/A5692486157?auction=201&hpType=1&entry=102&position=51&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=51
永合硕辉苑,3室2厅1卫,96,9375,90,https://qd.anjuke.com/prop/view/A5798708411?auction=201&hpType=1&entry=102&position=52&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=52
五月蓝岸,3室2厅1卫,89,10000,89,https://qd.anjuke.com/prop/view/A5785722387?auction=201&hpType=1&entry=102&position=53&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=53
苹果塞威士,3室1厅1卫,89.9,9155,82.3,https://qd.anjuke.com/prop/view/A5649553795?auction=201&hpType=1&entry=102&position=54&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=54
曼谷阳光,3室1厅1卫,93,10323,96,https://qd.anjuke.com/prop/view/A5764837815?auction=201&hpType=1&entry=102&position=55&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=55
星光华府,3室2厅1卫,96,9896,95,https://qd.anjuke.com/prop/view/A5687659631?auction=201&hpType=1&entry=102&position=56&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=56
苹果塞威士,3室1厅1卫,89.9,9155,82.3,https://qd.anjuke.com/prop/view/A5655521008?auction=201&hpType=1&entry=102&position=57&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=57
星光华府,3室2厅1卫,96,9896,95,https://qd.anjuke.com/prop/view/A5689581504?auction=201&hpType=1&entry=102&position=58&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=58
星光华府,3室2厅1卫,96,9896,95,https://qd.anjuke.com/prop/view/A5694557285?auction=201&hpType=1&entry=102&position=59&kwtype=filter&now_time=1625016805&spread=filtersearch_p&from=from_esf_List_screen&index=59
清华园(平度),3室2厅1卫,89,10315,91.8,https://qd.anjuke.com/prop/view/A5759473067?auction=201&hpType=1&entry=102&position=0&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=0
青建景苑,3室2厅1卫,91,10440,95,https://qd.anjuke.com/prop/view/A5796375065?auction=201&hpType=1&entry=102&position=1&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=1
星光华府,3室2厅1卫,91.3,8763,80,https://qd.anjuke.com/prop/view/A5767069984?auction=201&hpType=1&entry=102&position=2&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=2
西苑新村,3室1厅1卫,83,10362,86,https://qd.anjuke.com/prop/view/A5798478053?auction=201&hpType=1&entry=102&position=3&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=3
幸福人家,3室2厅1卫,98.9,9965,98.5,https://qd.anjuke.com/prop/view/A5603190516?auction=201&hpType=1&entry=102&position=4&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=4
福临圣水山庄,3室2厅1卫,91,9341,85,https://qd.anjuke.com/prop/view/A5653422638?auction=201&hpType=1&entry=102&position=5&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=5
联谊景尚名都B区,3室2厅1卫,94.5,9104,86,https://qd.anjuke.com/prop/view/A5695431816?auction=201&hpType=1&entry=102&position=6&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=6
和平三区,3室2厅1卫,90,8889,80,https://qd.anjuke.com/prop/view/A5708651459?auction=201&hpType=1&entry=102&position=7&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=7
开元盛景,3室2厅1卫,99,9293,92,https://qd.anjuke.com/prop/view/A5777959982?auction=201&hpType=1&entry=102&position=8&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=8
开元盛景,3室2厅1卫,99,9293,92,https://qd.anjuke.com/prop/view/A5784003687?auction=201&hpType=1&entry=102&position=9&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=9
幸福人家,3室2厅1卫,98.3,9135,89.8,https://qd.anjuke.com/prop/view/A5783179583?auction=201&hpType=1&entry=102&position=10&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=10
北苑小区,3室2厅1卫,97,10207,99,https://qd.anjuke.com/prop/view/A5644210779?auction=201&hpType=1&entry=102&position=11&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=11
和平三区,3室1厅1卫,90,9223,83,https://qd.anjuke.com/prop/view/A5781048047?auction=201&hpType=1&entry=102&position=12&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=12
供电小区,3室2厅1卫,96,8855,85,https://qd.anjuke.com/prop/view/A5807090239?auction=201&hpType=1&entry=102&position=13&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=13
新珠花苑,3室1厅1卫,87,10690,93,https://qd.anjuke.com/prop/view/A5765995143?auction=201&hpType=1&entry=102&position=14&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=14
永合弘泰苑,3室2厅1卫,97,8660,84,https://qd.anjuke.com/prop/view/A5796829810?auction=201&hpType=1&entry=102&position=15&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=15
北苑小区,3室2厅1卫,97,10309,99.99,https://qd.anjuke.com/prop/view/A5802317885?auction=201&hpType=1&entry=102&position=16&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=16
和平五区,3室1厅1卫,81,10618,86,https://qd.anjuke.com/prop/view/A5798228135?auction=201&hpType=1&entry=102&position=17&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=17
福安花苑,3室2厅1卫,99,8889,88,https://qd.anjuke.com/prop/view/A5797934335?auction=201&hpType=1&entry=102&position=18&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=18
和平三区,3室1厅1卫,91.5,9290,85,https://qd.anjuke.com/prop/view/A5719408325?auction=201&hpType=1&entry=102&position=19&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=19
和平五区,3室1厅1卫,81,10865,88,https://qd.anjuke.com/prop/view/A5772193918?auction=201&hpType=1&entry=102&position=20&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=20
新珠花苑,3室2厅1卫,87,10690,93,https://qd.anjuke.com/prop/view/A5775933042?auction=201&hpType=1&entry=102&position=21&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=21
